 t 		 x 		 y
 4.7200 	 45.9255 	 3059.1141
 4.7300 	 46.0184 	 3058.6718
 4.7400 	 46.1112 	 3058.2285
 4.7500 	 46.2041 	 3057.7844
 4.7600 	 46.2969 	 3057.3394
 4.7700 	 46.3897 	 3056.8936
 4.7800 	 46.4825 	 3056.4469
 4.7900 	 46.5752 	 3055.9994
 4.8000 	 46.6680 	 3055.5510
 4.8100 	 46.7607 	 3055.1018
 4.8200 	 46.8533 	 3054.6517
 4.8300 	 46.9460 	 3054.2007
 4.8400 	 47.0386 	 3053.7489
 4.8500 	 47.1312 	 3053.2962
 4.8600 	 47.2238 	 3052.8427
 4.8700 	 47.3163 	 3052.3884
 4.8800 	 47.4088 	 3051.9331
 4.8900 	 47.5013 	 3051.4771
 4.9000 	 47.5938 	 3051.0202
 4.9100 	 47.6862 	 3050.5624
 4.9200 	 47.7786 	 3050.1038
 4.9300 	 47.8710 	 3049.6443
 4.9400 	 47.9634 	 3049.1840
 4.9500 	 48.0557 	 3048.7228
 4.9600 	 48.1480 	 3048.2608
 4.9700 	 48.2403 	 3047.7979
 4.9800 	 48.3325 	 3047.3342
 4.9900 	 48.4247 	 3046.8696
 5.0000 	 48.5169 	 3046.4042
 5.0100 	 48.6091 	 3045.9380
 5.0200 	 48.7013 	 3045.4709
 5.0300 	 48.7934 	 3045.0030
 5.0400 	 48.8855 	 3044.5342
 5.0500 	 48.9775 	 3044.0645
 5.0600 	 49.0696 	 3043.5941
 5.0700 	 49.1616 	 3043.1228
 5.0800 	 49.2535 	 3042.6506
 5.0900 	 49.3455 	 3042.1776
 5.1000 	 49.4374 	 3041.7038
 5.1100 	 49.5293 	 3041.2291
 5.1200 	 49.6212 	 3040.7535
 5.1300 	 49.7130 	 3040.2772
 5.1400 	 49.8049 	 3039.8000
 5.1500 	 49.8967 	 3039.3219
 5.1600 	 49.9884 	 3038.8431
 5.1700 	 50.0802 	 3038.3633
 5.1800 	 50.1719 	 3037.8828
 5.1900 	 50.2635 	 3037.4014
 5.2000 	 50.3552 	 3036.9192
 5.2100 	 50.4468 	 3036.4361
 5.2200 	 50.5384 	 3035.9522
 5.2300 	 50.6300 	 3035.4675
 5.2400 	 50.7215 	 3034.9819
 5.2500 	 50.8130 	 3034.4955
 5.2600 	 50.9045 	 3034.0083
 5.2700 	 50.9960 	 3033.5202
 5.2800 	 51.0874 	 3033.0313
 5.2900 	 51.1788 	 3032.5416
 5.3000 	 51.2702 	 3032.0510
 5.3100 	 51.3616 	 3031.5596
 5.3200 	 51.4529 	 3031.0674
 5.3300 	 51.5442 	 3030.5743
 5.3400 	 51.6354 	 3030.0804
 5.3500 	 51.7267 	 3029.5857
 5.3600 	 51.8179 	 3029.0902
 5.3700 	 51.9091 	 3028.5938
 5.3800 	 52.0002 	 3028.0966
 5.3900 	 52.0913 	 3027.5986
 5.4000 	 52.1824 	 3027.0997
 5.4100 	 52.2735 	 3026.6000
 5.4200 	 52.3645 	 3026.0995
 5.4300 	 52.4555 	 3025.5982
 5.4400 	 52.5465 	 3025.0960
 5.4500 	 52.6375 	 3024.5931
 5.4600 	 52.7284 	 3024.0893
 5.4700 	 52.8193 	 3023.5846
 5.4800 	 52.9102 	 3023.0792
 5.4900 	 53.0010 	 3022.5729
 5.5000 	 53.0918 	 3022.0658
 5.5100 	 53.1826 	 3021.5579
 5.5200 	 53.2734 	 3021.0492
 5.5300 	 53.3641 	 3020.5396
 5.5400 	 53.4548 	 3020.0292
 5.5500 	 53.5454 	 3019.5181
 5.5600 	 53.6361 	 3019.0060
 5.5700 	 53.7267 	 3018.4932
 5.5800 	 53.8173 	 3017.9796
 5.5900 	 53.9078 	 3017.4651
 5.6000 	 53.9983 	 3016.9498
 5.6100 	 54.0888 	 3016.4337
 5.6200 	 54.1793 	 3015.9168
 5.6300 	 54.2697 	 3015.3991
 5.6400 	 54.3601 	 3014.8806
 5.6500 	 54.4505 	 3014.3612
 5.6600 	 54.5409 	 3013.8410
 5.6700 	 54.6312 	 3013.3201
 5.6800 	 54.7215 	 3012.7983
 5.6900 	 54.8117 	 3012.2757
 5.7000 	 54.9020 	 3011.7523
 5.7100 	 54.9922 	 3011.2280
 5.7200 	 55.0823 	 3010.7030
 5.7300 	 55.1725 	 3010.1771
 5.7400 	 55.2626 	 3009.6505
 5.7500 	 55.3527 	 3009.1230
 5.7600 	 55.4427 	 3008.5948
 5.7700 	 55.5328 	 3008.0657
 5.7800 	 55.6228 	 3007.5358
 5.7900 	 55.7127 	 3007.0051
 5.8000 	 55.8027 	 3006.4736
 5.8100 	 55.8926 	 3005.9413
 5.8200 	 55.9824 	 3005.4082
 5.8300 	 56.0723 	 3004.8743
 5.8400 	 56.1621 	 3004.3396
 5.8500 	 56.2519 	 3003.8040
 5.8600 	 56.3416 	 3003.2677
 5.8700 	 56.4314 	 3002.7306
 5.8800 	 56.5211 	 3002.1927
 5.8900 	 56.6107 	 3001.6539
 5.9000 	 56.7004 	 3001.1144
 5.9100 	 56.7900 	 3000.5741
 5.9200 	 56.8796 	 3000.0329
 5.9300 	 56.9691 	 2999.4910
 5.9400 	 57.0586 	 2998.9483
 5.9500 	 57.1481 	 2998.4048
 5.9600 	 57.2376 	 2997.8604
 5.9700 	 57.3270 	 2997.3153
 5.9800 	 57.4164 	 2996.7694
 5.9900 	 57.5058 	 2996.2227
 6.0000 	 57.5951 	 2995.6752
 6.0100 	 57.6844 	 2995.1269
 6.0200 	 57.7737 	 2994.5778
 6.0300 	 57.8629 	 2994.0279
 6.0400 	 57.9521 	 2993.4772
 6.0500 	 58.0413 	 2992.9257
 6.0600 	 58.1305 	 2992.3735
 6.0700 	 58.2196 	 2991.8204
 6.0800 	 58.3087 	 2991.2665
 6.0900 	 58.3977 	 2990.7119
 6.1000 	 58.4868 	 2990.1565
 6.1100 	 58.5758 	 2989.6002
 6.1200 	 58.6647 	 2989.0432
 6.1300 	 58.7537 	 2988.4854
 6.1400 	 58.8426 	 2987.9268
 6.1500 	 58.9315 	 2987.3675
 6.1600 	 59.0203 	 2986.8073
 6.1700 	 59.1091 	 2986.2463
 6.1800 	 59.1979 	 2985.6846
 6.1900 	 59.2867 	 2985.1221
 6.2000 	 59.3754 	 2984.5588
 6.2100 	 59.4641 	 2983.9947
 6.2200 	 59.5527 	 2983.4298
 6.2300 	 59.6414 	 2982.8641
 6.2400 	 59.7300 	 2982.2977
 6.2500 	 59.8185 	 2981.7305
 6.2600 	 59.9071 	 2981.1625
 6.2700 	 59.9956 	 2980.5937
 6.2800 	 60.0840 	 2980.0241
 6.2900 	 60.1725 	 2979.4538
 6.3000 	 60.2609 	 2978.8827
 6.3100 	 60.3493 	 2978.3108
 6.3200 	 60.4376 	 2977.7381
 6.3300 	 60.5259 	 2977.1646
 6.3400 	 60.6142 	 2976.5904
 6.3500 	 60.7025 	 2976.0154
 6.3600 	 60.7907 	 2975.4396
 6.3700 	 60.8789 	 2974.8630
 6.3800 	 60.9671 	 2974.2857
 6.3900 	 61.0552 	 2973.7076
 6.4000 	 61.1433 	 2973.1287
 6.4100 	 61.2314 	 2972.5490
 6.4200 	 61.3194 	 2971.9686
 6.4300 	 61.4074 	 2971.3874
 6.4400 	 61.4954 	 2970.8054
 6.4500 	 61.5833 	 2970.2226
 6.4600 	 61.6712 	 2969.6391
 6.4700 	 61.7591 	 2969.0548
 6.4800 	 61.8469 	 2968.4698
 6.4900 	 61.9347 	 2967.8839
 6.5000 	 62.0225 	 2967.2973
 6.5100 	 62.1103 	 2966.7100
 6.5200 	 62.1980 	 2966.1218
 6.5300 	 62.2857 	 2965.5329
 6.5400 	 62.3733 	 2964.9433
 6.5500 	 62.4609 	 2964.3528
 6.5600 	 62.5485 	 2963.7616
 6.5700 	 62.6361 	 2963.1697
 6.5800 	 62.7236 	 2962.5770
 6.5900 	 62.8111 	 2961.9835
 6.6000 	 62.8986 	 2961.3892
 6.6100 	 62.9860 	 2960.7942
 6.6200 	 63.0734 	 2960.1984
 6.6300 	 63.1607 	 2959.6019
